ID,Name,Desc,TalentDesc
674,"Tång cß¶ng C¤p hi®u chi ðµc","T¦m ch¤t cñc ðµc lên vû khí, s¨ có 20% khä nång trong lúc t¤n công tång mÑc sát thß½ng lên $PartyDPS(MWLev(624),4)*(0.2+SkillLevel(674)*0.02)$ ði¬m, hi®u quä duy trì trong 10 giây, có th¬ sØ døng 30 l¥n.","Tång hi®u quä cüa C¤p hi®u chi ðµc lên $SkillLevel(674)*2$%.
C¤p 1: 2%
C¤p 2: 4%
C¤p 3: 6%
C¤p 4: 8%
C¤p 5: 10%"
675,"Tång cß¶ng Hôn mê chi ðµc","T¦m ch¤t cñc ðµc lên vû khí, s¨ có 20% khä nång trong lúc t¤n công làm giäm t¯c ðµ di chuy¬n cuä møc tiêu xu¯ng $50+SkillLevel(675)*5$%, duy trì trong 5 giây, có th¬ sØ døng 30 l¥n.","Tång hi®u quä làm giäm t¯c ðµ di chuy¬n cüa Hôn mê chi ðµc lên $SkillLevel(675)*5$%.
C¤p 1: 5%
C¤p 2: 10%
C¤p 3: 15%
C¤p 4: 20%
C¤p 5: 25%"
676,"Tång cß¶ng Nhßþc hóa chi ðµc","T¦m ch¤t cñc ðµc lên vû khí, s¨ có 20% khä nång trong lúc t¤n công giäm sÑc t¤n công cüa møc tiêu xu¯ng $PartyDPS(MWLev(626),4)*(0.2+SkillLevel(676)*0.02)$ ði¬m, duy trì trong 10 giây, có th¬ sØ døng 30 l¥n.","Tång cß¶ng hi®u quä cüa Nhßþc hóa chi ðµc lên $SkillLevel(676)*2$%.
C¤p 1: 2%
C¤p 2: 4%
C¤p 3: 6%
C¤p 4: 8%
C¤p 5: 10%"
677,"Tång cß¶ng Càn Khôn Giäi Pháp","SØ døng sÑc mÕnh cüa tñ nhiên, giäi tr× t¤t cä hi®u Ñng giäm t¯c ðµ..","Giäm th¶i gian phøc h°i KÛ nång cüa Càn Khôn Giäi Pháp xu¯ng$SkillLevel(677)*3$ giây.
C¤p 1: 3 giây
C¤p 2: 6 giây
C¤p 3: 9 giây
C¤p 4: 12 giây
C¤p 5: 15 giây"
678,"Tång cß¶ng Thiên Càn V® Thú ","Tång sÑc phòng v® v§t lí cüa thú nuôi lên $DRRToArmor(0.2*(1+SkillLevel(678)*0.06),MWLev(628))$ ði¬m, duy trì trong 30 phút.","Tång cß¶ng hi®u quä cüa Thiên Càn V® Thú  lên $SkillLevel(678)*6$%.
C¤p 1: 6%
C¤p 2: 12%
C¤p 3: 18%
C¤p 4: 24%
C¤p 5: 30%"
679,"Tång cß¶ng Ð¸a Khôn Thú Công","Tång sÑc t¤n công v§t lí cüa thú nuôi lên $MonsterGetDPS(MWLev(629))*(0.3+SkillLevel(679)*0.02)$ ði¬m, duy trì trong 30 phút.","Tång hi®u quä cüa Ð¸a Khôn Thú Công lên $SkillLevel(679)*2$%.
C¤p 1: 2%
C¤p 2: 4%
C¤p 3: 6%
C¤p 4: 8%
C¤p 5: 10%"
680,"Tång cß¶ng Höa Di®m Thiên La","Ð£t h¯ bçy lØa trên m£t ð¤t, ðÑng g¥n h¯ bçy s¨ b¸ lØa thiêu, duy trì trong 6 giây, tÕo thành t±ng lßþng ði¬m sát thß½ng là $(ActorDPS)*2*(1+SkillLevel(680)*0.1)+1$.","Tång sát thß½ng cüa Höa Di®m Thiên La lên $SkillLevel(680)*10$%.
C¤p 1: 10%
C¤p 2: 20%
C¤p 3: 30%
C¤p 4: 40%
C¤p 5: 50%"
681,"Tång cß¶ng Hàn Bång Ð¸a Võng","Ð£t h¯ bçy bång trên m£t ð¤t, ðÑng g¥n h¯ bçy s¨ b¸ ðông cÑng, không th¬ di chuy¬n và công kích. S¨ ðßþc giäi thoát nªu b¸ công kích, chï có hi®u lñc v¾i quái v§t.","Tång th¶i gian ðông cÑng cüa Hàn Bång Ð¸a Võng lên $SkillLevel(681)*3$ giây.
C¤p 1: 3 giây
C¤p 2: 6 giây
C¤p 3: 9 giây
C¤p 4: 12 giây
C¤p 5: 15 giây"
1000,"ThØ-Th¥n Cß¶ng Ki®n Thu§t","Hß¾ng dçn kÛ nång b¸ ðµng 1",
1001,"ThØ-Th¥n H± Mãnh Thu§t","Hß¾ng dçn kÛ nång b¸ ðµng 1",
1100,"Ðµc D¸ch Phún XÕ","KÛ nång cüa Tòng Lâm Xà Vß½ng",
1101,"Xà Phï Ph± Công","Ðòn t¤n công cüa thü lînh Xà Phï",
1102,"Ngô Công Ph± Công","Ðòn t¤n công cüa Ngô Công",
1103,"QuÖ Höa Ph± Công","Ðòn t¤n công cüa QuÖ Höa",
1104,"Ðµc Ma Cô Ph± Công","Ðòn t¤n công cüa Ðµc Ma Cô",
1105,"BOSS Ngô Công Toän Ð¸a","BOSS Ngô Công Toän Ð¸a",
1106,"BOSS Ngô Công Kim Hòan","BOSS Ngô Công Kim Hòan",
1107,"BOSS QuÖ ÐÕo Quang Hòan","BOSS QuÖ ÐÕo Quang Hòan",
1108,"BOSS QuÖ ÐÕo Lôi Quang","BOSS QuÖ ÐÕo Lôi Quang",
1109,"Âm Dß½ng T¦u Bí KÛ ","KÛ nång cüa Âm Dß½ng T¦u",
1110,"Xích di®m ÐÕo Nhân Bí KÛ ","KÛ nång cüa Xích Di®m ÐÕo Nhân",
1111,"Thiªt Chung ÐÕo Nhân Bí KÛ ","KÛ nång cüa Thiªt Chung ÐÕo Nhân",
1112,"Ác Xà Phóng Höa","Xà Quái phun c¥u lØa",
1113,"Ác Xà Ðµc Vû","KÛ nång mßa ðµc cüa Xà Quái",
1114,"Ph® Huyªt H°n Ph± Công","Ðòn t¤n công cüa Ph® Huyªt H°n",
1115,"Ngøy Thanh Lôi Quang","Ngøy Thanh Lôi Quang",
1116,"Kim Quang Ðïnh Phi Kiªm","Phi Kiªm cüa Kim Quang Ðïnh",
1117,"Long Phi Phi Kiªm","Phi Kiªm cüa Long Phi",
1118,"Th¬ Hoa T£c Phi Tiêu","Phi Tiêu cüa Th¬ Hoa T£c",
1119,"Trß½ng Lßþng Ðao quang","Ðao cüa Trß½ng Lßþng",
1120,"Thái Lang Phi Kiªm","Phi Kiªm cüa Thái Lang",
1121,"TÜ Mãng Song Phi Kiªm","Song Phi Kiªm cüa TÜ Mãng",
1122,"Dß½ng Hoa Phi Kiªm","Phi Kiªm cüa Dß½ng Hoa",
1123,"Song Thân Xà Ph± Công","Ðòn t¤n công cüa Ph® Huyªt H°n",
1124,"Kim T¢m Trùng Ph± Công","Ðòn t¤n công cüa Ph® Huyªt H°n",
1125,"Kim T¢m Trùng Bí KÛ","Ðòn t¤n công cüa Ph® Huyªt H°n",
1126,"Ðµc Dång Ph± Công","Ðòn t¤n công cüa Ph® Huyªt H°n",
1127,"Løc Bào Lão T± Phi Thi«n","Song Phi Kiªm cüa TÜ Mãng",
1128,"Løc Bào Lão T± Ðµc Vû Bí KÛ","KÛ nång mßa ðµc cüa Xà Quái",
1129,"Trí Thông Thiªt Chung Bí KÛ","KÛ nång cüa Thiªt Chung ÐÕo Nhân",
1130,"Trí Thông Quang Vû Bí KÛ","KÛ nång mßa ðµc cüa Xà Quái",
1131,"Pháp Vân Quang Vû Bí KÛ","KÛ nång mßa ðµc cüa Xà Quái",
1132,"Pháp Vân Höa Töa Bí KÛ","KÛ nång mßa ðµc cüa Xà Quái (Hi®u lñc trong mµt phÕm vi nh¤t ð¸nh)",
1133,"Tri Phi Phi Thi«n","Song Phi Kiªm cüa TÜ Mãng",
1134,"Hi¬u Nguy®t Công Kích","KÛ nång mßa ðµc cüa Xà Quái",
1135,"Hi¬u Nguy®t Quang Vû","KÛ nång mßa ðµc cüa Xà Quái",
1136,"Hà Hßng Bí KÛ","Ngøy Thanh Lôi Quang",
1137,"¿u Thái Chân Vây Kh¯n","KÛ nång cüa Thiªt Chung ÐÕo Nhân",
1138,"¿u Thái Chân Qu¥n Th¬ Phi Kiªm","BOSS Ngô Công Töan Ð¸a",
1139,"H¡c Th¥n Phü Kích","Ðòn t¤n công b¢ng rìu cüa H¡c Th¥n",
1140,"H¡c Th¥n Thu§n Chuy¬n","KÛ nång mßa ðµc cüa Xà Quái",
1143,"Trung Nghîa Hµ Chü","Ð¬ cÑu chü nhân mà b¡t quái v§t t¤n công mình, duy trì trong 10 giây.",
1144,"Truy tung","Tång t¯c truy tìm thú sån, t¯c ðµ di chuy¬n tång 30%.",
1145,"Cß¶ng bÕo","T¤n công møc tiêu ðiên cu°ng, tång sÑc t¤n công lên $MonsterGetDPS(Level)*0.5+1$ ði¬m.",
1146,"H± Vß½ng Xung Kích",,
1147,"Hµ Pháp Tr÷ng Träm",,
1150,"NgÕc Ngß Nµ Công",,
1151,"NgÕc Ngß Ch¤n Ð¸a Công",,
1152,"H¡c ThÕch Ba",,
1153,"C½ Pháo Công Phá ",,
1154,"Thiªt TÜ Ch¤n Ð¸a Công",,
1155,"KÏ Vû ",,
1156,"Höa Ðµng Ba",,
1157,"Quang Ðao Thích Nhãn",,
1158,"Phi Long Ðµc Vû ",,
1159,"Dã Ma TØ Kim Bát",,
1160,"Dã Ma Höa Vân",,
1161,"Höa Vân Ba Ðµng",,
1162,"Vû Cñc Ðµng Quang",,
1163,"Tranh Bá Tiêu Tàn",,
1164,"Phân thân",,
1165,"Cñc Quang Ba",,
1166,"VÕn V§t Ðiêu Tàn",,
1167,"Thôi Miên",,
1168,"Ðµc Phong Ba",,
1169,"Li®t Di®m Chú ",,
1170,"Thiên Bång Ð¸a Phá ",,
1171,"Nhu Trùng Tñ Kích Pháo",,
1172,"Trùng Noãn Tñ Kích Pháo",,
1173,"Ðµc Long Xung Kích",,
1174,"Quang Minh Nhçn Xu¤t",,
1175,"Tr¸ Li®u Thu§t",,
1176,"H¡c Long Ba (Nhân)",,
1177,"Thu§t Biªn Hình",,
1178,"Thôi Miên Ba (Thú)",,
1179,"Cu°ng Long Phong Vû ",,
1180,"Li®t höa Công Kích",,
1182,"Lão T± Nµ Công",,
1183,"Ph® Huyªt",,
1184,"Qu¥n Ma L÷an vû",,
1185,"Lão T± Höa Hoàn",,
1186,"Bång Quang Thi¬m Hi®n",,
1187,"Hàn Lßu T§p Kích",,
1188,"Xúc Thü Cän Vây",,
1189,"Phân Th¬ Công Phá ",,
1190,"Thiên Tàn",,
1191,"Ð¸a Phª",,
1192,"Li®t Ð¸a Phü (g¯c)",,
1193,"Li®t Ð¸a Phü (yªu)",,
1194,"Ðµc Long Cu°ng BÕo",,
1195,"Xà Quái Th¯ng Lînh Ph± Công",,
1196,"H± Vß½ng Xung Kích",,
1197,"Pháo Trß·ng Ph± Công",,
1198,"Bång Quang Thi¬m Hi®n",,
1199,"Cß½ng Thi Hoãn T¯c",,
1200,"Li®t Di®m Chú",,
1201,"Thiên Bång Ð¸a Li®t",,
1202,"Biªn Hình Thu§t",,
1204,"Tri Chu Pháo",,
1205,"H¥u TØ Pháo",,
1206,"Chß½ng Ngß Pháo",,
1207,"S½ C¤p Tr¸ Li®u Thu§t",,
1208,"Cao C¤p Tr¸ Li®u Thu§t",,
1230,"Thiªt Ty Công Kích",,
1231,"Thiªt Ty Ch¤n Ð¸a",,
1232,"Bách Ðµc Phi Nö",,
1233,"Tri«u H°i Nguyên Th¥n",,
1234,"Thi¬m Ði®n Tri®u H°i",,
1235,"Ði®n Tri«n Tiên",,
1236,"Höa Di®m Träm",,
1237,"Phá Giáp Träm",,
1238,"Thiên H°n Li®t",,
1239,"Ôn D¸ch Ba",,
1240,"Äo Änh Ba",,
1241,"Äo Änh Nô Bµc",,
1242,"C½ Ð¸a Pháo",,
1243,"Ngû Hoa Phong Phi Tiêu",,
1244,"S½n Nhân H°i Tuy«n Tiêu",,
1245,"QuÖ Âm BÕo",,
1246,"QuÖ Thi BÕo",,
1247,"Ðµc Yªt Vçy",,
1248,"Sß½ng Ðµc",,
1249,"Dung Nham Höa Thiêu",,
1250,"Höa Nham BÕo Phát",,
1251,"Huy«n Sinh Quang",,
1252,"Huy«n Pháp Quang",,
1253,"BÕo Phát Nång Lßþng",,
1254,"Vån Chu Ðµc Höa",,
1255,"Pha Lê Yªt Ngçu Công Kích",,
1256,"Linh Thú Qu¥n Công",,
1300,"Trúc C½","Tång lßþng huyªt khí cüa bän thân lên $(PartyHP(10+SelfGodLevel,Party)-PartyHP(9,Party))*0.35$ ði¬m, ðÆng c¤p nguyên th¥n càng tång lên thì hi®u quä càng cao.",
4401,"Hµ V® Quang Pháo",,
4402,"Th¸ V® Thu§n Phách",,
4403,"Huyªt Th¥n Ð½n Th¬ Kích",,
4404,"Huyªt Th¥n Ða Th¬ Kích",,
1258,"Næ Th¥n Khoan Dung",,
1002,"ThØ-Th¥n Cß¶ng Ki®n Thu§t (200k)",,
1003,"ThØ-Th¥n Cß¶ng Ki®n Thu§t (1m)",,
1004,"ThØ-Th¥n Cß¶ng Ki®n Thu§t (5m)",,
1005,"ThØ-Th¥n H± Mãnh Thu§t (10k)",,
1006,"ThØ-Th¥n H± Mãnh Thu§t (50k)",,
1007,"ThØ-Th¥n H± Mãnh Thu§t (200k)",,
1008,"ThØ-Th¥n H± Mãnh Thu§t (500k)",,
1265,"TØ Tinh Bích V® ","SØ døng công lñc hµ thân cüa môn phái, tÕo ra mµt bÑc tß¶ng nhæng tia sét màu tím ngån ch£n møc tiêu, duy trì 60 giây, có th¬ h¤p thu 2000 ði¬m sát thß½ng.",
1266,"Nµ Lôi Oanh","S¤m sét t× trên tr¶i giáng xu¯ng møc tiêu, làm ð¯i phß½ng choáng trong 3 giây, ð°ng th¶i tÕo ra $DmgMin(ActorDPS)$-$DmgMax(ActorDPS)$ ði¬m sát thß½ng, møc tiêu s¨ tïnh lÕi khi b¸ t¤n công.",
1267,"Huy«n Quang Träm","Pháp bäo phân thành nhi«u ðß¶ng äo änh cùng công kích møc tiêu, tÕo ra $DmgMin(ActorDPS*3)$-$DmgMax(ActorDPS*3)$ ði¬m sát thß½ng.",
1268,"KÏ Hoàng Quyªt","Ni®m ph§t quyªt, nhæng dòng ph§t vån l¤p lánh ánh vàng s¨ vây quanh ngß¶i ðßþc tr¸ thß½ng, phøc h°i 3000 ði¬m khí huyªt.",
1269,"T¤n Lôi","T¤n công tÑc thì, khiªn møc tiêu hôn mê 2 giây.",
1270,"Tr÷ng Träm","T¤n công møc tiêu, gây $DmgMin(ActorDPS)*2$-$DmgMax(ActorDPS)*2$ ði¬m sát thß½ng.",
1271,"Long Ngâm","Gây choáng møc tiêu xung quanh trong 5 giây, änh hß·ng t¯i ða 5 møc tiêu , tÕo ra $DmgMin(ActorDPS*1.1)$-$DmgMax(ActorDPS*1.1)$ ði¬m sát thß½ng.",
1272,"Äo Hß Bµ ","Xác su¤t né tránh trong 15 giây tång 50%.",
1273,"Liên Kích Phá ","B¡n tên v¾i t¯c ðµ cñc nhanh, gây $DmgMin(ActorDPS*1.5)$-$DmgMax(ActorDPS*1.5)$ ði¬m sát thß½ng cho møc tiêu.",
1274,"Li®t Giáp Phá ","Ni®m pháp thu§t vào ð¥u mûi tên ð¬ phá vÞ giáp dày cüa møc tiêu, gây $DmgMin(ActorDPS*3)$-$DmgMax(ActorDPS*3)$ ði¬m sát thß½ng, ð°ng th¶i làm giäm 500 ði¬m phòng v® cüa møc tiêu , duy trì trong 10 giây.",
1275,"Vô Änh Phá ","Lþi døng sÑc mÕnh vô song cüa ðòn công kích äo änh, gây $DmgMin(ActorDPS*1.5)$-$DmgMax(ActorDPS*1.5)$ ði¬m sát thß½ng, ð°ng th¶i giäm sÑc t¤n công cüa møc tiêu xu¯ng 50 ði¬m.",
1276,"Höa Di®m Thiên La","Ð£t h¯ bçy lØa trên m£t ð¤t, ðÑng g¥n h¯ bçy s¨ b¸ lØa thiêu, duy trì trong 6 giây, tÕo thành t±ng lßþng ði¬m sát thß½ng là $(ActorDPS)*2+1$.",
1277,"Ð¸a Cß½ng Thu§t","Pháp thu§t t¤n công theo phÕm vi, tÕo ra $DmgMin(ActorDPS*0.3)$-$DmgMax(ActorDPS*0.3)$ ði¬m sát thß½ng, ð°ng th¶i làm møc tiêu choáng trong 3 giây.",
1278,"Thanh Tâm Quyªt","L§p tÑc giäi tr× trÕng thái hôn mê, trúng ðµc.",
1279,"Ly Höa Phá ","Phi Kiªm phóng lên t× m£t ð¤t ðâm xuyên thân th¬ møc tiêu , gây ra $DmgMin(ActorDPS*2.5)$-$DmgMax(ActorDPS*2.5)$ ði¬m sát thß½ng.",
1280,"Höa Long Vû ","Tri®u h°i Höa Long hÕ phàm, tÕo ra $DmgMin(ActorDPS)$-$DmgMax(ActorDPS)$ ði¬m sát thß½ng, kèm theo hi®u Ñng thiêu cháy, trong vòng 6 giây gây $PartyDPS(MWLev(204),0)*3$ ði¬m sát thß½ng.",
1281,"ÐÕi Lñc Kim Cang","T¤n công theo phÕm vi, tÕo ra $DmgMin(ActorDPS)$-$DmgMax(ActorDPS)$ ði¬m sát thß½ng ð°ng th¶i gây choáng møc tiêu trong 5 giây.",
1282,"Tâm Ðång","Th¡p mµt ng÷n tâm ðång, khiªn cho kë ð¸ch trong phÕm vi 200 giäm 50% t¯c ðµ di chuy¬n, ð°ng th¶i có th¬ nhìn th¤y nhæng v§t tàng hình, duy trì trong 20 giây.",
1283,"Tu La - Nhçn","T¤n công møc tiêu, tÕo ra $DmgMin(ActorDPS)$-$DmgMax(ActorDPS)$ ði¬m sát thß½ng, tång mµt chï s¯ cß¶ng lñc.",
1284,"Tu La - Bµc","Cß¶ng lñc bµc phát gây $DmgMin(ActorDPS*4)$-$DmgMax(ActorDPS*4)$ ði¬m sát thß½ng.",
1285,"Tiên C¥m Cung Kích",,
1286,"Tiªt Bình Qu¥n Công",,
1287,"Ti«n Thanh Tuy¬n Qu¥n Công",,
1288,"Sß Vån Cung Xông Kích",,
1289,"SØ L® Qu¥n Công",,
1290,"Tr¸nh Nguyên Quy Qu¥n Công",,
1291,"Ðµng Huy«n Tiên Bà Ð½n Kích",,
1292,"H°ng Trß¶ng Báo Ð½n Kích",,
1293,"Lôi Trác TØ Qu¥n Công",,
1294,"Tùy Dçn Ð½n Kích",,
1295,"Ki«u Th÷ Ð½n Kích",,
1296,"Yêu Ði®p Qu¥n Công",,
1297,"Ði®p Dûng Qu¥n Công",,
1298,"Di®u Thü Không",,
1299,"Linh H°n Ðµt Kh·i",,
1301,"Tân Thìn TØ Ð½n Kích",,
1302,"Tân Thìn TØ Qu¥n Công",,
1303,"Tân Thìn TØ Ð½n Vñng",,
1304,"Phá Phòng V® Ðß¶ng ThÕch",,
1305,"BÕo Kích Ðß¶ng ThÕch",,
1306,"Giäm T¯c Ðß¶ng ThÕch",,
1307,"Bát Di®n Giäm T¯c",,
1308,"Dçn Huyªt Gia Khí",,
1309,"Løc Bào Ð½n Kích",,
1310,"Mai Lµc TØ Ð½n Kích",,
1311,"Th¤t Khiªu H°i Chuy¬n",,
1312,"Huyªt Th¥n H°i Tuy«n Tiêu",,
1314,"Phá Giáp Träm",,
1315,"Vân Li®t Phá",,
,,,
1257,"Kî nång Miêu Vß½ng Boss Thª Gi¾i",,
1336,"T¤n công Nha Nh¤t Tµc Tª Sß",,
1337,"T¤n công CØu U Hành Giä",,
1338,"T¤n công BÕch C¯t Th¥n Quân",,
1339,"BÕch C¯t Th¥n Quân skill01",,
320,"Ly H§n Quyªt","TÕm th¶i giäm ði¬m thù h§n, sau khi hi®u quä biªn m¤t thì ði¬m thù h§n s¨ phøc h°i",
,,,
1400,"Assassin Stun",,
1401,"Tamer AOE",,
1402,"Wizard AOE",,
1417,FairyDefaut,,
1404,FairyPoison,,
1407,SkillBOSS,,
1408,SkillBOSS,,
1409,SkillBOSS,,
1410,SkillBOSS,,
1411,SkillBOSS,,
1412,SkillBOSS,,
1403,LotusDefaut,,
1405,TamerDef,,
1418,BladeDefaut,,
1406,BladeDer,,
1416,"Nerve Turning",,
1419,Light AOE,,
1420,Water AOE,,
1421,Fire AOE,,
1422,Water AOE,,
1423,Buff HP,,
1424,SkillBOSS,,
1425,Buff 2,,
1426,Buff EXP,,
1413,"Flame Incantation (Fire)",,
1414,"Soul Destroy (Light)",,
1415,"Magic Searing (Poison)",,
,,,
1427,"Höa C¥u","Tri®u h°i c¥u lØa t× trên tr¶i r¾t xu¯ng , tÕo ra tr§n mßa c¥u lØa v¾i ði¬m sát thß½ng lên 10 møc tiêu là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m.",
1428,"Hàn Thích","Tri®u h°i bång trø t¤n công møc tiêu, tÕo ra ði¬m sát thß½ng  lên 10 møc tiêu là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m",
1429,T¸ch Di®t - Höa Chüng,"Ð¸a tr¤n lØa, tÕo ra ði¬m sát thß½ng  lên 10 møc tiêu là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m",
1430,Tu La - Höa Døng,"Dùng lØa bao quanh, tÕo ra ði¬m sát thß½ng  lên 10 møc tiêu là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m",
1431,"Ðµc Thü","Dùng ðµc tÕo ra ði¬m sát thß½ng  lên 10 møc tiêu là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m",
1432,"ÐÕi Hoàng Quyªt","Ni®m ph§t quyªt, nhæng dòng ph§t vån l¤p lánh ánh vàng s¨ vây quanh ngß¶i ðßþc tr¸ thß½ng, phøc h°i 30.000 ði¬m khí huyªt.",
1433,"Mµc Công","T¤n công theo phÕm vi, tÕo ra $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m sát thß½ng .T¤n công t¯i ða 10 ð¯i thü .",
1434,"Bøi Ðµc","T¤n công theo phÕm vi, tÕo ra $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m sát thß½ng .T¤n công t¯i ða 10 ð¯i thü .",
1435,"Âm Ðµc","Dùng ðµc vô hình t¤n công lên møc 10 møc tiêu, gây ra ði¬m sát thß½ng là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m",
1436,"Thüy Ði®u","TÕo ra ði¬m sát thß½ng  lên 10 møc tiêu là $DmgMin(ActorDPS*1.8)$-$DmgMax(ActorDPS*1.8)$ ði¬m",
