ID,Name,Desc
5820,"Hoàng Kim KÏ Khuy¬n Tinh Linh Biªn Thân Quy¬n (30 ngày)","Sau khi dùng s¨ biªn Thu¥n Thú hi®n tÕi thành Thu¥n Thú Hoàng Kim KÏ Khuy¬n, th¶i gian duy trì 30 ngày, khi thoát trò ch½i th¶i gian vçn tính. "
5821,"Tuyªt Khiêu KÏ Khuy¬n Tinh Linh Biªn Thân Quy¬n (30 ngày)","Sau khi dùng s¨ biªn Thu¥n Thú hi®n tÕi thành Thu¥n Thú Tuyªt Khiêu KÏ Khuy¬n, th¶i gian duy trì 30 ngày, khi thoát trò ch½i th¶i gian vçn tính. "
5822,"Ngân Quang Tê Ði¬u Tinh Linh Biªn Thân Quy¬n (30 ngày)","Sau khi dùng s¨ biªn Thu¥n Thú hi®n tÕi thành Thu¥n Thú Ngân Quang Tê Ði¬u, th¶i gian duy trì 30 ngày, khi thoát trò ch½i th¶i gian vçn tính. "
5823,"Tinh Linh Biªn Thân Bao","M· ra có xác su¤t thu ðßþc Tinh Linh Biªn Thân Quy¬n x 1. "
5824,"Pháp Bäo Tång C¤p Ma ThÕch","Duy trì trong 30 ngày"
5825,"Ngû Hành Tinh Höa (7 ngày)",
5826,"Giáng Sinh Tuyªt Hoa Gi¾i Chï - ÐL","Gi¾i chï th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5827,"Giáng Sinh Tuyªt Hoa Hµ Phù - ÐL","Hµ phù th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5828,"Giáng Sinh Tuyªt Hoa Bao - ÐL","M· ra s¨ nh§n ðßþc b¤t ng¶ thú v¸! "
5829,"Thiên Lôi Kiªm",
5830,"Trí ThÕch Trung C¤p (Ðã khóa ð¸nh)","Ma ThÕch c¤p 4 có d¸ s¡c lßu ðµng, khäm nÕm th¤p nh¤t trên áo giáp, hµ thü, hài và pháp bäo c¤p 30, có th¬ tång 5 ði¬m trí tu®, có hi®u lñc trong 7 ngày, sau khi pháp bäo dung hþp hi®u quä s¨ biªn m¤t. "
5831,"Th¬ ThÕch Trung C¤p (Ðã khóa ð¸nh)","Ma ThÕch c¤p 3 có d¸ s¡c lßu ðµng, khäm nÕm th¤p nh¤t trên áo giáp, hµ thü, hài và pháp bäo c¤p 20 tr· lên, có th¬ tång 5 ði¬m th¬ lñc, có hi®u lñc trong 7 ngày, sau khi pháp bäo dung hþp hi®u quä s¨ biªn m¤t. "
5832,"Siêu Tân Trang Ma ThÕch (Ðã khóa ð¸nh)","Sau khi dùng tång 10 c¤p, có th¬ thu ðßþc hi®u quä phòng ngñ và thuµc tính t¯t h½n, nhßng ð°ng th¶i s¨ tång c¤p ðµ yêu c¥u trang b¸ lên 10 c¤p, duy trì trong 30 ngày, sau khi hi®u quä biªn m¤t s¨ h°i phøc c¤p ðµ yêu c¥u trang b¸ và thuµc tính trang b¸ nhß ban ð¥u."
5833,"T¯c ThÕch Trung C¤p (Ðã khóa ð¸nh)","Ma ThÕch c¤p 4 có d¸ s¡c lßu ðµng, khäm nÕm th¤p nh¤t trên áo giáp, hµ thü, hài và pháp bäo c¤p 30, có th¬ tång 5 ði¬m nhanh nh©n, có hi®u lñc trong 7 ngày, sau khi pháp bäo dung hþp hi®u quä s¨ biªn m¤t. "
5834,"Nguyên Linh Tinh Phách (Ðã khóa ð¸nh)","Ph¥n tinh hoa có ðßþc sau khi luy®n Nguyên linh ThÕch, sØ døng lúc bª quan."
5835,"TØ Huy«n Quä (Ðã khóa ð¸nh)","LoÕi quä th¥n kÏ phát ra ánh sáng tím, sØ døng lúc bª quan."
5836,"Tiên Gi¾i Gia Huyªt Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5837,"Trß¶ng Hi®u Nam Höa Ðan (Ðã khóa ð¸nh)","Là ðan dßþc sau khi dùng làm tång sát thß½ng cüa nhân v§t 10+5%, hi®u lñc tÑc thì, th¶i gian ch¶ là 60 phút, m²i viên có hi®u lñc trong 60 phút. "
5838,"Trß¶ng Hi®u Vô Cñc Ðan(Ðã khóa ð¸nh)","Giäm các loÕi sát thß½ng 5+10%, hi®u lñc tÑc thì, th¶i gian ch¶ là 60 phút, m²i viên có hi®u lñc trong 60 phút."
5839,"Trß¶ng Hi®u Kim Cß½ng Ðan (Ðã khóa ð¸nh)","Là ðan dßþc có khä nång tång ði¬m phòng ngñ cüa nhân v§t 100+20%, m²i viên có hi®u lñc trong 60 phút."
5840,"Gia T¯c Tång Huyªt Dßþc Thüy c¤p (5) (Ðã khóa ð¸nh)","H°i phøc c¤p t¯c t¯i ða 1350 ði¬m sinh m®nh, th¶i gian ch¶ là 3 phút."
5841,"Gia T¯c Tång Pháp Dßþc Thüy c¤p (5) (Ðã khóa ð¸nh)","H°i phøc c¤p t¯c t¯i ða 1350 ði¬m pháp lñc, th¶i gian ch¶ là 3 phút."
5842,"Tiên Gi¾i Gia Huyªt Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5843,"Trung Ph¦m Linh ThÕch (Ðã khóa ð¸nh)","Là loÕi Linh ThÕch giúp tång 10000 Linh Lñc sau khi sØ døng."
5844,"Giáng Sinh Tuyªt Hoa Gi¾i Chï (Ðã khóa ð¸nh) - ÐL","Gi¾i Chï th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5845,"Giáng Sinh Tuyªt Hoa Hµ Phù(Ðã khóa ð¸nh) - ÐL","Hµ phù th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5846,"Giáng Sinh Tuyªt Hoa Bao (Ðã khóa ð¸nh) - ÐL","M· ra s¨ nh§n ðßþc b¤t ng¶ thú v¸! "
5847,"Quà Giáng Sinh nhö (Ðã khóa ð¸nh)","Mµt ph¥n quà Giáng Sinh nhö"
5848,"Quà Giáng Sinh Cao C¤p (Ðã khóa ð¸nh)","Mµt ph¥n quà Giáng Sinh tuy®t v¶i"
5849,"Thú Nghi®m Bäo Thß  (Ðã khóa ð¸nh)","Sau khi dùng s¨ tång 1 BUFF, m²i phút tång 20 ði¬m kinh nghi®m Thu¥n Thú hi®n tÕi, duy trì trong 1 gi¶, nªu hi®n tÕi không có Thu¥n Thú, s¨ hao phí th¶i gian BUFF này, khi ngß¶i ch½i thoát khöi mÕng th¶i gian BUFF vçn không ð±i."
5850,"Tiên Gi¾i Gia Pháp Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh pháp lñc"
5851,"Tiên Gi¾i Gia Pháp Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh pháp lñc"
5852,"Cß¶ng Hi®u Mµc Công Th¥n Phù (Ðã khóa ð¸nh)","Sau khi dùng trong vòng 1 gi¶ có th¬ tång ði¬m Linh Lñc thu ðßþc khi luy®n công lên 3 l¥n. "
5853,"Cß¶ng Hi®u Linh Bäo Th¥n Phù  (Ðã khóa ð¸nh)","Sau khi dùng trong vòng 1 gi¶ có th¬ làm tång ði¬m kinh nghi®m ðÕt ðßþc khi luy®n công thêm 50%, không th¬ dùng chung v¾i Thái Thßþng Th¥n Phù. "
5854,"Hoàng Kim Bäo Hµp","M· ra s¨ th¤y ði«u b¤t ng¶"
5855,"Tiên Gi¾i Gia Huyªt Dßþc Thüy","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5856,"Tiên Gi¾i Gia Pháp Dßþc Thüy","Phøc h°i c¤p t¯c toàn thanh pháp lñc"
5857,"Giáng Sinh Tuyªt Hoa Gi¾i Chï","Gi¾i chï th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5858,"Giáng Sinh Tuyªt Hoa Hµ Phù ","Hµ Phù th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5859,"Giáng Sinh Tuyªt Hoa Bao","M· ra s¨ nh§n ðßþc b¤t ng¶ thú v¸! "
5860,"Quà Giáng Sinh thß¶ng (Ðã khóa ð¸nh)","Mµt ph¥n quà Giáng Sinh ý nghîa"
5861,"Quà Giáng Sinh Cao C¤p (Ðã khóa ð¸nh)","Mµt ph¥n quà Giáng Sinh tuy®t v¶i"
5862,"Quà Giáng Sinh Hoa L®","Mµt ph¥n quà Giáng Sinh trên cä tuy®t v¶i"
5863,"Túi Quà HÕnh Phúc (Ðã khóa ð¸nh)","Túi quà ðem lÕi hÕnh phúc ng§p tràn"
5864,"Túi Quà HÕnh Phúc Siêu C¤p","Túi quà ðem lÕi hÕnh phúc ng§p tràn"
5865,"K©o Giáng Sinh ","Túi quà ðem lÕi hÕnh phúc ng§p tràn"
5866,"Linh Bäo Th¥n Phù Siêu C¤p",
5867,"ÐÕi Quang Bäo ThÕch Bao (2 viên)","M· ra s¨ nh§n ðßþc 2 viên ÐÕi Quang Bäo ThÕch."
5868,"ÐÕi Hoành Bäo ThÕch  Bao (2 viên)","M· ra s¨ nh§n ðßþc 2 viên ÐÕi Hoành Bäo ThÕch ."
5869,"Hµ Thân Phù","Mang bên mình, sau khi b¸ ngß¶i khác ðánh bÕi có th¬ tránh không b¸ lôi xác th¸ chúng hay biªn thành xác thú, m²i l¥n thành công tiêu t¯n 1 t¤m phù, nªu ð¯i phß½ng không sØ døng Kh¯n Tiên Töa hay Thanh Thân Chú thì Hµ Thân Phù không b¸ tiêu t¯n."
5870,"Thanh Thân Chú","Sau khi dùng s¨ nh§n ðßþc 1 BUFF, trong th¶i gian này nªu tiêu di®t ð¯i phß½ng mà ð¯i phß½ng không có sñ bäo v® cüa Hµ Thân Phù thì s¨ không th¬ h°i sinh và b¸ hóa thành ðµng v§t trong 30 giây. Kªt thúc th¶i gian kéo thì BUFF cûng biªn m¤t."
5871,"Kh¯n Tiên Töa","Sau khi dùng s¨ l¤y ðßþc 1 BUFF, trong th¶i gian này nªu ðánh bÕi ngß¶i ch½i khác, mà ngß¶i ch½i bÕi tr§n này không mang theo hµ thân phù s¨ không th¬ h°i sinh, thi th¬ s¨ b¸ ngß¶i th¡ng tr§n lôi theo trß¾c công chúng trong 30 giây, hªt th¶i gian BUFF s¨ biªn m¤t."
5872,"Thiên Khi¬n L®nh","ÐÕo cø th¥n bí, tß½ng truy«n do 1 ti«n b¯i tiên nhân vô cùng cåm ghét cái ác ð¬ lÕi, khi xäy ra sñ c¯, có th¬ công khai phát ra l®nh này, treo thß·ng cho nhæng ngß¶i ch½i khác ð¬ truy nã mµt ai ðó, nhßng khi dùng phäi c¦n th§n, treo thß·ng ngß¶i khác 1 l¥n, gi¾i hÕn có th¬ nh§n ðßþc treo thß·ng cüa bän thân cûng s¨ tång lên 1 l¥n."
5873,"Công ÐÑc Hoàn (Ti¬u)","Thành th§t h¯i cäi, sau khi dùng có th¬ giäm 100 ði¬m PK."
5874,"Vînh Kªt Ð°ng Tâm Gi¾i (Ðã khóa ð¸nh)","Dùng ð¬ bày tö tình yêu."
5875,"Thái Tinh","Tinh th¬ th¥n bí ðßþc kªt tinh t× linh khí trong lòng ð¤t, tinh anh trong su¯t có th¬ th¤y ðßþc nhæng ðß¶ng vân vàng óng bên trong, tång 5% xác su¤t tinh luy®n, m²i l¥n tinh luy®n có th¬ sØ døng t¯i ða 4 viên, b¤t k¬ thành công hay không ð«u s¨ biªn m¤t."
5876,"Thái Tinh Bao (4 viên)","Tinh th¬ th¥n bí ðßþc kªt tinh t× linh khí trong lòng ð¤t, tinh anh trong su¯t có th¬ th¤y ðßþc nhæng ðß¶ng vân vàng óng bên trong, tång 5% xác su¤t tinh luy®n, m²i l¥n tinh luy®n có th¬ sØ døng t¯i ða 4 viên, b¤t k¬ thành công hay không ð«u s¨ biªn m¤t."
5877,"Lam Di­m Mã","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Lam Di­m Mã. "
5878,"Xích Di­m Mã","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Xích Di­m Mã. "
5879,"B¯i Bao","Thuê 30 ngày, trong th¶i gian thuê có th¬ khiªn thß½ng kh¯ cüa nhân v§t tång thêm 12 v¸ trí ô tr¯ng, nªu hªt th¶i gian thuê ô tr¯ng tång thêm trong kho s¨ tñ ðµng ðóng, mu¯n kh·i ðµng lÕi b¯i bao phäi tiªn hành thuê tiªp, b¯i bao b¸ ðóng s¨ không làm biªn m¤t v§t ph¦m bên trong."
5880,"Tiên Gi¾i Gia Huyªt Dßþc Thüy","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5881,"Tiên Gi¾i Gia Pháp Dßþc Thüy","Phøc h°i c¤p t¯c toàn thanh pháp lñc"
5882,"Tuyªt Khiêu KÏ Khuy¬n (bí ¦n)","LoÕi: Thu¥n Thú. SØ døng: Tri®u h°i linh thú Tuyªt Khiêu KÏ Khuy¬n, sau 11 c¤p s¨ có ði¬m thuµc tính, sau khi tri®u h°i có th¬ nâng cao nång lñc chü nhân"
5883,"Thüy Lam Tê Ði¬u ( bí ¦n )","LoÕi: Thu¥n Thú. SØ døng: Tri®u h°i linh thú Thüy Lam Tê Ði¬u, sau 11 c¤p s¨ có ði¬m thuµc tính, sau khi tri®u h°i có th¬ nâng cao nång lñc chü nhân"
5884,"Tinh Linh Kh¦u Lß½ng","Cho Thu¥n Thú ån tinh linh, tång 5 ði¬m trung thành cüa thú nuôi, cÑ 10 phút giäm ði 1 ði¬m trung thành."
5885,"Thú KÛ Bäo Thß (Tång gi¾i hÕn th¬ lñc)","Sau khi dùng Thu¥n Thú h÷c ðßþc kÛ nång,có th¬ tång gi¾i hÕn pháp lñc cüa chü nhân.Ði«u ki®n h÷c: Thu¥n Thú c¤p 11, không th¬ h÷c nhæng kÛ nång ðã h÷c."
5886,"Thüy Tê bao","Bµ trang b¸ tân tiªn! Bên trong có Thüy Lam Tê Ði¬u (Thu¥n Thú) x 1, Thú KÛ Bäo Thß (Tång gi¾i hÕn th¬ lñc) x 1, Tiên Süng Kh¦u Lß½ng x 18"
5887,"Lôi Cáp Bao","Bµ trang b¸ tân tiªn! Bên trong có Tuyªt Khiêu KÏ Khuy¬n(Thu¥n Thú) x1, Tiên Süng Kh¦u Lß½ng x 18, Thú KÛ Bäo Thß (Tång gi¾i hÕn th¬ lñc) x 1 "
5888,"Thú KÛ Bäo Thß (Tång Linh Lñc)","Sau khi dùng, Thu¥n Thú s¨ h÷c ðßþc kÛ nång, cÑ 30 giây có th¬ tång linh lñc cüa chü nhân 3+(c¤p ðµ Thu¥n Thú-10) ði¬m. Ði«u ki®n h÷c: Thu¥n Thú c¤p 11, không th¬ h÷c nhæng kÛ nång ðã h÷c."
5889,"Thú KÛ Bäo Thß (Tång Kinh Nghi®m)","Sau khi dùng, Thu¥n Thú s¨ h÷c ðßþc kÛ nång, cÑ 10 giây có th¬ tång kinh nghi®m cüa chü nhân 3+(c¤p ðµ Thu¥n Thú-10) ði¬m. Ði«u ki®n h÷c: Thu¥n Thú c¤p 11, không th¬ h÷c nhæng kÛ nång ðã h÷c."
5890,"Thu¥n Tinh Linh Thäo (1 gi¶)","Làm vui Thu¥n Thú, tång g¤p ðôi kinh nghi®m thu ðßþc cüa Thu¥n Thú."
5891,"Hoán Danh Bäo Thß","V§t ph¦m chï sØ døng khi s¯ l¥n ð±i tên Thu¥n Thú vçn còn. Sau khi sØ døng, s¯ l¥n ð±i tên s¨ h°i phøc, tr· v« 3 l¥n nhß ban ð¥u."
5892,"Pháp Bäo T¦y Ði¬m Phù","Sau khi dùng s¨ hoàn nguyên ði¬m ti«m nång cüa mµt pháp bäo chï ð¸nh."
5893,"D¸ch Chuy¬n Phù Chú ",
5894,"Thu¥n Tinh Linh Thäo (6 gi¶)","Làm vui Thu¥n Thú, tång g¤p ðôi kinh nghi®m thu ðßþc cüa Thu¥n Thú."
5895,"Thu¥n Thú T¦y Nång Bäo Thß","Sau khi dùng Thu¥n Thú s¨ quên hªt t¤t cä kÛ nång ðã h÷c ngoài nhæng kÛ nång b¦m sinh, có th¬ h÷c lÕi t× ð¥u."
5896,"Tiên Gi¾i Gia Huyªt Dßþc Thüy","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5897,"Giáng Sinh Công TØ Biªn Thân B±ng","SØ døng xong l§p tÑc biªn thành Giáng Sinh công tØ vô cùng phong ðµ"
5898,"Giáng Sinh Ti¬u Thß Biªn Thân B±ng","SØ døng xong l§p tÑc biªn thành Giáng Sinh ti¬u thß vô cùng xinh ð©p"
5899,"Tông Mao Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5900,"TØ S¡c Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi TØ S¡c Tu¥n Lµc. "
5901,"Tông Mao Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5902,"TØ S¡c Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi TØ S¡c Tu¥n Lµc. "
5903,"Tông Mao Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5904,"TØ S¡c Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi TØ S¡c Tu¥n Lµc. "
5905,"Tông Mao Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5906,"TØ S¡c Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi TØ S¡c Tu¥n Lµc. "
5907,"Tông Mao Tu¥n Lµc (Ðã khóa ð¸nh)","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5908,"TØ S¡c Tu¥n Lµc (Ðã khóa ð¸nh)","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi TØ S¡c Tu¥n Lµc. "
5909,"Giáng Sinh Tu¥n Lµc Bao (Ðã khóa ð¸nh)","Vô s¯ chüng loÕi tu¥n lµc Giáng sinh ðang ch¶ ðÕo hæu khám phá, hãy thØ v§n may cüa mình nào!"
5910,"Giáng Sinh Tiên Nhân Biªn Thân B±ng","Mu¯n biªn thân thành Giáng sinh tiên nhân? Hãy nh¤p chuµt phäi ð¬ thñc hi®n! "
5911,"Giáng Sinh Tuyªt Nhân Biªn Thân B±ng","Mu¯n biªn thân thành ngß¶i tuyªt? Hãy nh¤p chuµt phäi ð¬ thñc hi®n! "
,,
11116,"Nam Cß½ng Dûng SÛ Bao",
1202,"Thª Thân Thäo Nhân","Ngß¶i ch½i có thª thân thäo nhân khi chªt s¨ tñ ðµng m¤t ði thª thân thäo nhân ðó, sau ðó ðßþc h°i sinh tÕi ði¬m h°i sinh, ð°ng th¶i s¨ không phäi ch¸u m¤t mát nhß thông thß¶ng, nhßng vô hi®u v¾i ngß¶i ch½i có ði¬m PK."
5912,"Trung Quang Bäo ThÕch (Ðã khóa ð¸nh)","Giúp tinh luy®n ðÆng c¤p cüa Trang B¸ +4~+6"
5913,"Trung Hoành Bäo ThÕch (Ðã khóa ð¸nh)","Giúp tinh luy®n ðÆng c¤p cüa pháp bäo chính, thú cßÞi +4~+6"
5914,"Thiên SÑ Bäo ThÕch (Ðã khóa ð¸nh)","Sau khi sØ døng s¨ tång 200000 ði¬m linh lñc, nªu lßþng linh lñc tång vßþt quá gi¾i hÕn linh lñc cüa nhân v§t thì lßþng linh lñc th×a s¨ ðßþc h® th¯ng thu lÕi."
5915,"Hoàng Kim Bäo Hµp (Ðã khóa ð¸nh)","M· ra s¨ th¤y ði«u b¤t ng¶"
5916,"Tiên Gi¾i Gia Huyªt Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5917,"Tiên Gi¾i Gia Pháp Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh pháp lñc"
5918,"Tinh Linh Biªn Thân Bao (Ðã khóa ð¸nh)","M· ra có xác su¤t thu ðßþc Tinh Linh Biªn Thân Quy¬n x 1. "
5919,"Huyªt Höa Phøng Hoàng (Ðã khóa ð¸nh)","Tri®u h°i kÜ thú Huyªt Höa Phøng Hoàng"
5920,"Th¤t S¡c Huyªt Kim Bäo ThÕch (Ðã khóa ð¸nh)","Sau khi sØ døng s¨ có 30% khä nång chuy¬n trang b¸ Hoàng Kim chï ð¸nh thành trang b¸ Huyªt Kim tß½ng Ñng, thuµc tính ngçu nhiên, vçn giæ thuµc tính trang b¸ cû, bao g°m c¤p ðµ khäm nÕm, c¤p ðµ pháp bäo, linh lñc, trÕng thái khoá ð¸nh và hÕn chª th¶i gian. C¤p ðµ khäm nÕm có th¬ ngçu nhiên giäm 2 c¤p tr· lên, t¯i ða có th¬ tr· v« +0."
5921,"Giáng Sinh Tuyªt Hoa Gi¾i Chï (Ðã khóa ð¸nh)","Gi¾i chï th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5922,"Giáng Sinh Tuyªt Hoa Hµ Phù (Ðã khóa ð¸nh)","Hµ phù th¥n kÏ chï thu ðßþc vào d¸p Giáng Sinh."
5923,"Giáng Sinh Tuyªt Hoa Bao (Ðã khóa ð¸nh)","M· ra s¨ nh§n ðßþc b¤t ng¶ thú v¸! "
5924,"Quà Giáng Sinh Hoa L® (Ðã khóa ð¸nh)","Mµt ph¥n quà Giáng Sinh trên cä tuy®t v¶i"
5925,"Bá LÕc „n Tri®n","Thu ðßþc chÑng nh§n Thiên Lý Mã do Bá LÕc ki¬m nghi®m."
5931,"Túi Quà HÕnh Phúc (Ðã khóa ð¸nh)","Sau khi thu th§p xong trái châu Giáng Sinh s¨ l¤y ðßþc Túi Quà HÕnh Phúc · ch² ông già Giáng Sinh."
5932,"K©o Giáng Sinh Ðö (Ðã khóa ð¸nh)","Thu ðßþc linh lñc 888 . "
5933,"K©o Giáng Sinh Cam (Ðã khóa ð¸nh)","Thu ðßþc linh lñc 1288. "
5934,"K©o Giáng Sinh Vàng (Ðã khóa ð¸nh)","Thu ðßþc linh lñc 1888. "
5935,"K©o Giáng Sinh Xanh lá cây (Ðã khóa ð¸nh)","Thu ðßþc linh lñc 2888. "
5936,"K©o Giáng Sinh Xanh  (Ðã khóa ð¸nh)","Thu ðßþc linh lñc 3888. "
5937,"K©o Giáng Sinh Tím (Ðã khóa ð¸nh)","Thu ðßþc linh lñc 6888. "
5938,"Tông Mao Tu¥n Lµc ( Ðã khóa ð¸nh có hi®u lñc 15 ngày  )","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5939,"Tinh Linh Kh¦u Lß½ng ( Ðã khóa ð¸nh)","Cho Thu¥n Thú ån tinh linh, tång 5 ði¬m trung thành cüa thú nuôi, cÑ 10 phút giäm ði 1 ði¬m trung thành."
5940,"Thª Thân Thäo Nhân Cao C¤p ( Ðã khóa ð¸nh)","Sau khi mang theo s¨ giäm ðßþc hình phÕt tØ vong và h°i sinh tÕi ði¬m ban ð¥u, không th¬ sØ døng khi tØ vong do PK, trÕng thái h°ng danh không th¬ sØ døng. Nªu trong b¯i bao v×a có Thª Thân Thäo Nhân và Thª Nhân Thäo Nhân Cao C¤p thì s¨ ßu tiên sØ døng Thª Thân Thäo Nhân Cao C¤p."
5941,"Ti¬u Phúc Bao ( Ðã khóa ð¸nh có hi®u lñc 7 ngày  )","Thuê 7 ngày, trong th¶i gian thuê có th¬ khiªn khung v§t ph¦m cüa nhân v§t tång thêm 1 trang, nªu hªt th¶i gian trang v§t ph¦m tång thêm s¨ tñ ðµng ðóng, mu¯n kh·i ðµng lÕi phäi tiªn hành thuê tiªp, trang v§t ph¦m b¸ ðóng s¨ không làm biªn m¤t v§t ph¦m bên trong."
5942,"Linh Bäo Th¥n Phù ( Ðã khóa ð¸nh có hi®u lñc 3 ngày  )","Sau khi dùng trong vòng 1 gi¶ có th¬ làm tång ði¬m kinh nghi®m ðÕt ðßþc khi luy®n công thêm 30%, không th¬ sØ døng chung v¾i Thái Thßþng Th¥n Phù. "
5943,"Mµc Công Th¥n Phù ( Ðã khóa ð¸nh có hi®u lñc 3 ngày  )","Sau khi dùng trong vòng 1 gi¶ có th¬ làm tång g¤p ðôi ði¬m linh lñc ðÕt ðßþc khi luy®n công "
5944,"Thiên Khôi Tinh Hoàn ( Ðã khóa ð¸nh)",
5945,"Quà Giáng Sinh ( Lev 10 ðã khóa ð¸nh)",
5946,"Quà Giáng Sinh ( Lev 20 ðã khóa ð¸nh)",
5947,"Quà Giáng Sinh ( Lev 35 ðã khóa ð¸nh)",
5948,"Quà Giáng Sinh ( Lev 50 ðã khóa ð¸nh)",
5949,"Tông Mao Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi Tông Mao Tu¥n Lµc. "
5950,"TØ S¡c Tu¥n Lµc","Sau khi dùng có th¬ tri®u h°i ðßþc thú cßÞi TØ S¡c Tu¥n Lµc. "
,,
5951,"Kim Tinh Linh Thäo (Ðã khóa ð¸nh)","Làm vui Thu¥n Thú, tång g¤p ðôi kinh nghi®m thu ðßþc cüa Thu¥n Thú, th¶i gian duy trì dài h½n Thu¥n Tinh Linh Thäo."
5952,"Thª Thân Thäo Nhân Cao C¤p (Ðã khóa ð¸nh)","Sau khi mang theo s¨ giäm ðßþc hình phÕt tØ vong và h°i sinh tÕi ði¬m ban ð¥u, trÕng thái h°ng danh không th¬ sØ døng. Nªu trong b¯i bao v×a có Thª Thân Thäo Nhân và Thª Nhân Thäo Nhân Cao C¤p thì s¨ ßu tiên sØ døng Thª Thân Thäo Nhân Cao C¤p."
5953,"Tiên Gi¾i Gia Huyªt Dßþc Thüy (Ðã khóa ð¸nh)","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
5954,"Kim Tinh Linh Thäo ","Làm vui Thu¥n Thú, tång g¤p ðôi kinh nghi®m thu ðßþc cüa Thu¥n Thú, th¶i gian duy trì dài h½n Thu¥n Tinh Linh Thäo."
5955,"Thª Thân Thäo Nhân Cao C¤p ","Sau khi mang theo s¨ giäm ðßþc hình phÕt tØ vong và h°i sinh tÕi ði¬m ban ð¥u, không dùng khi tØ vong do PK, tên ðö không th¬ dùng. Nªu trong b¯i bao v×a có Thª Thân Thäo Nhân và Thª Nhân Thäo Nhân Cao C¤p thì s¨ ßu tiên sØ døng Thª Thân Thäo Nhân Cao C¤p."
5956,"Tiên Gi¾i Gia Huyªt Dßþc Thüy ","Phøc h°i c¤p t¯c toàn thanh sinh m®nh"
6026,"Hµp Ng÷c Thiên SÑ (Ðã khóa ð¸nh)","Hµp l­ v§t có cánh."
6020,"Miªng ghép chúc m×ng nåm m¾i","Thu th§p ðü 4 mänh s¨ có c½ hµi nh§n ðßþc nhæng ph¥n quà h¤p dçn t× ÐÕi Phúc Th¥n!"
,,
6102,"L­ Hµp Tân Thü  (C¤p 1 có th¬ m·)","M· ra s¨ thu ðßþc: Tân Thü Gia Huyªt Dßþc Thüy, Cß¶ng Lñc H°i Huyªt Dßþc (c¤p 1), Kim Cß½ng Ðan, Dßþc Sß Ðan"
6103,"L­ Hµp Tân Thü  (C¤p 10 có th¬ m·)","M· ra s¨ thu ðßþc: Ti¬u Quang Bäo ThÕch , Ti¬u Hoành Bäo ThÕch"
6104,"L­ Hµp Tân Thü  (C¤p 18 có th¬ m·)","M· ra s¨ thu ðßþc: Thª Thân Thäo Nhân, HÕ Ph¦m Linh ThÕch, Trung Ph¦m Linh ThÕch"
6105,"L­ Hµp Tân Thü  (C¤p 26 có th¬ m·)","M· ra s¨ thu ðßþc: TØ Huy«n Quä"
