455,增强防字诀,1,1,,2,5,0,0,,1,,425,0,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,,"AddEffect(424,PartyHP(SelfMWLev(425),1)*0.8*(1+SelfSkillLevel(455)*0.1))",,,,,ic_skill_fskill15,,,,,,,,,,,skill13,eff_f_skill15,root,,,,,,,,,,,,,,,,,,,,,,5,eff_f_skill15,,root,1,,
456,增强破字诀,1,1,,2,5,0,0,,1,,426,0,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000-SkillLevel(456)*3000,1000,,1000,1000,,,,,,,1,,,RemoveSpecialEffects(4),,,,,1,ic_skill_fskill16,,,,,,,,,,,skill12,eff_f_skill16,root,,,,,,,,,,,,,,,,,,,,,,5,eff_f_skill16,,root,1,,
457,增强慈悲,1,1,,2,5,0,0,,1,,427,0,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,"AddEffect(427,PartyDPS(SelfMWLev(427),1)*0.25*(1+SkillLevel(457)*0.2))",,,,,,ic_skill_fskill17,,,,,,,,,,,skill13,eff_f_skill17,root,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
458,增强舍身,1,1,,2,5,0,0,,1,,428,0,,,,,1,0,0,,,,5,40,150,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,1,,,,"AddEffect(428,SelfID,SelfSkillLevel(458))",,,,,ic_skill_fskill18,,,,,,,,,,,skill13,eff_f_skill18,root,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
461,增强寂灭·穿云,1,1,,2,5,10,20,,1,,411,0,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,,,1000,DmgMin(ActorDPS*(1+SkillLevel(461)*0.06));DmgMax(ActorDPS*(1+SkillLevel(461)*0.06)),,ic_fskill06,,,,,,,,,,,skill01,eff_f_skill06,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
462,增强寂灭·伏魔,1,1,,2,5,10,40,,1,,412,0,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddHate(SelfID,SelfActorDPS*2*(1+SelfSkillLevel(462)*0.12)) ",,1000,DmgMin(ActorDPS*2);DmgMax(ActorDPS*2),,ic_skill_fskill07,,,,,,,,,,,skill03,eff_f_skill07,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
463,增强寂灭·破甲,1,1,,2,5,20,60,,1,,413,0,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddEffect(412,DRRToArmor(0.1*(1+SelfSkillLevel(463)*0.2),SelfMWLev(413)))",,1000,DmgMin(ActorDPS*1.2);DmgMax(ActorDPS*1.2),,ic_skill_fskill08,,,,,,,,,,,skill08,eff_f_skill08,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
464,增强寂灭·焚心,1,1,,2,5,10,60,,1,,414,0,,,WeaponType=4,,1,0,1,,,,3,40,150,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddEffect(411,(SelfActorDPS*2.5/5+1)*(1+SelfSkillLevel(464)*0.1))",,0,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_fskill09,,,,,,,,,,,skill09,eff_f_skill09,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
465,增强寂灭·大悲,1,1,,2,5,30,40,,1,,415,0,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddEffect(413,SelfActorDPS*0.25+1);AddEffect(414,0,0,SelfSkillLevel(465)*0.05)",,1000,DmgMin(ActorDPS*0.8);DmgMax(ActorDPS*0.8),,ic_skill_fskill10,,,,,,,,,,,skill02,eff_f_skill10,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
466,增强火系伤害,1,1,,2,5,10,,,1,,,,,"AddDmgRate(1,SkillLevel(466)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillf01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,增强火系爆击率,1,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(1,SkillLevel(467)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillf03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,增强招架率,1,1,,2,5,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillf02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,伏虎诀,1,,,2,5,60,0,,0,,,,,,,,1,0,0,,,,,40,,,,,,,,,,,,,90000,0,,0,1000,,,,,,,5,,,AddEnergy(100),,,,,,ic_iwes02,,,,,,,,,,,skill01,eff_f_skill01,root,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
472,降龙诀,1,,,2,5,60,0,,0,,,,,,,,1,0,0,,,,,40,,,,,,,,,,,,,90000,0,,0,1000,,,,,,,5,,,AddEnergy(100),,,,,,ic_it015,,,,,,,,,,,skill01,eff_f_skill01,root,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,铁索拦江,2,0,,2,0,0,25,1,,,,,,,,,1,0,1,,,,,80,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,4,,,,,,1000,DmgMin(ActorDPS*1);DmgMax(ActorDPS*1),,ic_skill_qskill01,,,,,,,,,,,skill01,eff_q_skill01,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
502,力劈华山,2,0,,2,0,0,35,1,,,,,,,,,1,0,1,,,,,80,,,,,,,,,,,,,20000,1000,,1000,1000,,,,,,2,4,,,,"AddEffect(502,2000)",,1000,DmgMin(ActorDPS*0.8);DmgMax(ActorDPS*0.8),,ic_skill_qskill02,,,,,,,,,,,skill02,eff_q_skill02,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
503,翻江搅海,2,0,,2,0,7,45,1,,,,,,,,,1,0,1,,,,,80,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,4,,,,,,2000,DmgMin(ActorDPS*2.1);DmgMax(ActorDPS*2.1),,ic_skill_qskill03,,,,,,,,,,,skill03,eff_q_skill03,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
504,雷霆万钧,2,0,,2,0,15,30,1,,,,,,,,,1,0,0,,,,5,80,150,,,,,,,,,,,,5000,1000,,1000,1000,,,,,,2,4,,,,"AddEffect(504,5,80)",,1000,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_skill_qskill04,,,,,,,,,,,skill04,eff_q_skill04,root,,,,,eff_slit,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
505,横扫千军,2,0,,2,0,25,40,1,,,,,,,,,1,0,0,,,,5,80,150,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,4,,,,,,1000,DmgMin(ActorDPS*0.9);DmgMax(ActorDPS*0.9),,ic_skill_qskill05,,,,,,,,,,,skill05,eff_q_skill05,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
511,轻刺,2,0,,2,0,5,25,1,,,,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,3,,,,,,1000,DmgMin(ActorDPS*1);DmgMax(ActorDPS*1),,ic_skill_qskill06,,,,,,,,,,,skill06,eff_q_skill06,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
512,失魂,2,0,,2,0,30,35,1,,1,,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,15000,1000,,1000,1000,,,,,,2,3,,,,"AddEffect(512,3000)",,1000,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_skill_qskill07,,,,,,,,,,,skill07,eff_q_skill07,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
513,迅雷,2,0,,2,0,5,50,1,,,,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,20000,1000,,1000,1000,,,,,,2,3,,,,"AddEffect(513,2)",,1000,DmgMin(ActorDPS*0.9);DmgMax(ActorDPS*0.9),,ic_skill_qskill08,,,,,,,,,,,skill08,eff_q_skill08,root,,,,,,,,,,,,,,,,,,,,,,7,eff_hit_skill,,,1,,
514,重斩,2,0,,2,0,10,45,1,,,,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,3,,,,,,2000,DmgMin(ActorDPS*2.1);DmgMax(ActorDPS*2.1),,ic_skill_qskill09,,,,,,,,,,,skill09,eff_q_skill09,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
515,毒刺,2,0,,2,0,20,30,1,,,,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,3,,,,"AddEffect(515,5,50)",,1000,DmgMin(ActorDPS*1.2);DmgMax(ActorDPS*1.2),,ic_skill_qskill10,,,,,,,,,,,skill10,eff_q_skill10,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_poison,,,1,,
521,疾行术,2,0,,2,0,0,,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,180000,1000,,0,0,,,,,,,0,,,"AddEffect(521,15,50)",,,,,,ic_skill_qskill15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,1,,
522,幻虚步,2,0,,2,0,0,,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,180000,1000,,0,0,,,,,,,0,,,"AddEffect(522,15,50)",,,,,,ic_skill_qskill16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,1,,
523,镇魂诀,2,0,,2,0,0,,,,,,,,,,,3,0,1,IsNpc=1,,,,200,,,,,,,15000,15,,,,"AddEffect(523,2)",60000,1000,,1000,1000,,,,,,,0,,,,,,,,,ic_skill_qskill17,,,,,,,,,,,,,,,,,,,,,,,1,100,,skill17,eff_q_skill17,"Bip_pq R Hand",1,,,,,,3,eff_q_skill17_hit,,,1,,
524,护身诀,2,0,,2,0,0,,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,0,,,"AddEffect(524,1800,DRRToArmor(0.1,SelfMWLev(524)))",,,,,,ic_skill_qskill18,,,,,,,,,,,,eff_q_skill18,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
525,迷幻阵,2,0,,2,0,0,,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,0,,,"AddEffect(525,PartyDPS(SelfMWLev(525),2)*0.25)",,,,,,ic_skill_qskill19,,,,,,,,,,,,eff_q_skill19,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
526,五行阵,2,0,,2,0,0,,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,60000,1000,,1000,1000,,,,,,,0,,,"AddEffect(526,15,DRRToArmor(0.35,SelfMWLev(526)))",,,,,,ic_skill_qskill20,,,,,,,,,,,,eff_q_skill20,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
527,龙吟,2,0,,2,0,0,,,,,,,,,,,1,0,0,,,,5,40,150,,,,,,,,,,,,90000,1000,,1000,1000,,,,,,,0,,,,"AddEffect(527,5)",,,DmgMin(ActorDPS*1.1);DmgMax(ActorDPS*1.1),,ic_skill_qskill21,,,,,,,,,,,skill21,eff_q_skill21,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
528,雀鸣,2,0,,2,0,0,,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,60000,1000,,1000,1000,,,,,,,0,,,RemoveSpecialEffects(2),,,,,,ic_skill_qskill22,,,,,,,,,,,,eff_q_skill22,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
551,增强铁索拦江,2,1,,2,5,10,25,1,1,,501,,,,,,1,0,1,,,,,80,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,4,,,,,,1000,DmgMin(ActorDPS*(1+SkillLevel(551)*0.05));DmgMax(ActorDPS*(1+SkillLevel(551)*0.05)),,ic_skill_qskill01,,,,,,,,,,,skill01,eff_q_skill01,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
552,增强力劈华山,2,1,,2,5,10,35,1,1,,502,,,,,,1,0,1,,,,,80,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,2,4,,,,"AddEffect(502,2000+SelfSkillLevel(552)*500)",,1000,DmgMin(ActorDPS*0.8);DmgMax(ActorDPS*0.8),,ic_skill_qskill02,,,,,,,,,,,skill02,eff_q_skill02,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
553,增强翻江搅海,2,1,,2,5,10,45,1,1,,503,,,,,,1,0,1,,,,,80,,,,,,,,,,,,,0,1000,,1000,1000,,,,SkillLevel(553)*0.1,,2,4,,,,,,2000,DmgMin(ActorDPS*1.8);DmgMax(ActorDPS*1.8),,ic_skill_qskill03,,,,,,,,,,,skill03,eff_q_skill03,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
554,增强雷霆万钧,2,1,,2,5,15,30,1,1,,504,,,,,,1,0,0,,,,5,80,150,,,,,,,,,,,,5000-SkillLevel(554)*1000,1000,,1000,1000,,,,,,2,4,,,,"AddEffect(504,5,80)",,1000,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_skill_qskill04,,,,,,,,,,,skill04,eff_q_skill04,root,,,,,eff_slit,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
555,增强横扫千军,2,1,,2,5,25,40,1,1,,505,,,,,,1,0,0,,,,5,80,150,,,,,,,,,,,,0,1000,,1000,1000,,,SkillLevel(555)*0.04,,,2,4,,,,,,1000,DmgMin(ActorDPS*0.9);DmgMax(ActorDPS*0.9),,ic_skill_qskill05,,,,,,,,,,,skill05,eff_q_skill05,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_thund,,,1,,
556,增强雷系伤害,2,1,,2,5,10,,,1,,,,,"AddDmgRate(4,SkillLevel(556)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skille01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,增强雷系爆击率,2,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(4,SkillLevel(557)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skille03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,增强闪躲,2,1,,2,5,10,,,1,,,,,AddDodgeRate(SkillLevel(558)*0.01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skille02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,绵绵不绝,2,1,,2,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skill_qskill11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
560,所向披靡,2,1,,2,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skill_qskill12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
561,增强轻刺,2,1,,2,5,10,25,1,1,,511,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,3,,,,,,1000,DmgMin(ActorDPS*(1+SkillLevel(561)*0.06));DmgMax(ActorDPS*(1+SkillLevel(561)*0.06)),,ic_skill_qskill06,,,,,,,,,,,skill06,eff_q_skill06,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
562,增强失魂,2,1,,2,5,30,35,1,1,1,512,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,15000,1000,,1000,1000,,,,,,2,3,,,,"AddEffect(512,3000+SelfSkillLevel(562)*500)",,1000,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_skill_qskill07,,,,,,,,,,,skill07,eff_q_skill07,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
563,增强迅雷,2,1,,2,5,10,50,1,1,,513,,,,,,1,0,1,,,,,200,,,,,,,,,,,,,20000-SkillLevel(563)*1000,1000,,1000,1000,,,,,,2,3,,,,"AddEffect(513,2)",,1000,DmgMin(ActorDPS*0.9);DmgMax(ActorDPS*0.9),,ic_skill_qskill08,,,,,,,,,,,skill08,eff_q_skill08,root,,,,,,,,,,,,,,,,,,,,,,7,eff_hit_skill,,,1,,
564,增强重斩,2,1,,2,5,10,45,1,1,,514,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,SkillLevel(564)*0.1,,2,3,,,,,,2000,DmgMin(ActorDPS*2.1);DmgMax(ActorDPS*2.1),,ic_skill_qskill09,,,,,,,,,,,skill09,eff_q_skill09,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
565,增强毒刺,2,1,,2,5,20,30,1,1,,515,,,,,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,2,3,,,,"AddEffect(515,5+SelfSkillLevel(565),50)",,1000,DmgMin(ActorDPS*1.2);DmgMax(ActorDPS*1.2),,ic_skill_qskill10,,,,,,,,,,,skill10,eff_q_skill10,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_poison,,,1,,
566,增强毒系伤害,2,1,,2,5,10,,,1,,,,,"AddDmgRate(3,SkillLevel(566)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillp01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,增强毒系爆击伤害,2,1,,2,5,10,,,1,,,,,"AddDeltaCriticalDmg(3,SkillLevel(567)*0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillp02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,增强毒系爆击,2,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(3,SkillLevel(568)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillp03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,幻影流动,2,0,,2,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skill_qskill13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
570,必杀一击,2,0,,2,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skill_qskill14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
571,增强疾行术,2,1,,2,5,0,,,1,,521,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,180000,1000,,0,0,,,,,,,0,,,"AddEffect(521,15,50+SkillLevel(571)*5)",,,,,,ic_skill_qskill15,,,,,,,,,,,,eff_q_skill15_start,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
572,增强幻虚步,2,1,,2,5,0,,,1,,522,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,0,,,"AddEffect(522,15+SkillLevel(572),50)",,,,,,ic_skill_qskill16,,,,,,,,,,,,eff_q_skill16,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
573,增强镇魂诀,2,1,,2,5,0,,,1,,523,,,,,,3,0,1,IsNpc=1,,,,200,,,,,,,15000+SkillLevel(573)*2000,15+SkillLevel(573)*2,,,,"AddEffect(523,3)",60000,1000,,1000,1000,,,,,,,0,,,,,,,,,ic_skill_qskill17,,,,,,,,,,,,,,,,,,,,,,,1,100,,skill17,eff_q_skill17,"Bip_pq R Hand",1,,,,,,3,eff_q_skill17_hit,,,1,,
574,增强护身诀,2,1,,2,5,0,,,1,,524,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,0,,,"AddEffect(524,1800,DRRToArmor(0.1,SelfMWLev(524))*(1+SkillLevel(574)*0.05))",,,,,,ic_skill_qskill18,,,,,,,,,,,,eff_q_skill18,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
575,增强迷幻阵,2,1,,2,5,0,,,1,,525,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,0,,,"AddEffect(525,PartyDPS(SelfMWLev(525),2)*0.25*(1+SkillLevel(575)*0.1))",,,,,,ic_skill_qskill19,,,,,,,,,,,,eff_q_skill19,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
576,增强五行阵,2,1,,2,5,0,,,1,,526,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,60000,1000,,1000,1000,,,,,,,0,,,"AddEffect(526,15,DRRToArmor(0.35,SelfMWLev(526))*(1+SkillLevel(576)*0.1))",,,,,,ic_skill_qskill20,,,,,,,,,,,,eff_q_skill20,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
577,增强龙吟,2,1,,2,5,0,,,1,,527,,,,,,1,0,0,,,,5,40,150,,,,,,,,,,,,90000,1000,,1000,1000,,,,,,,0,,,,"AddEffect(527,5)",,,DmgMin(ActorDPS*1.1*(1+SkillLevel(577)*0.1));DmgMax(ActorDPS*1.1*(1+SkillLevel(577)*0.1)),,ic_skill_qskill21,,,,,,,,,,,skill21,eff_q_skill21,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
578,增强雀鸣,2,1,,2,5,0,,,1,,528,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,60000-SkillLevel(578)*6000,1000,,1000,1000,,,,,,,0,,,RemoveSpecialEffects(2),,,,,,ic_skill_qskill22,,,,,,,,,,,,eff_q_skill22,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,裂甲破,4,,,2,,,"PartyDPS(MWLev(601),4)*3/3",,,,,,,,WeaponType=9,,2,,1,,,,,300,,1000,,,,,,,,,,,5000,1000,,,1000,,,,,,,2,,,,"AddEffect(601,DRRToArmor(0.1,SelfMWLev(601)))",,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_xskill01,skill01_bow_prest01,reff_x_skill01_prea,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill01,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
602,连击破,4,,,2,,,"PartyDPS(MWLev(602),4)*1.5/3",,,,,,,,WeaponType=9,,1,,1,,,,,300,,,,,,,,,,,,,2500,1000,,1000,1000,,,,,,,2,,,,,,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill02,skill01_bow_prest01,reff_x_skill02_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill02,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
603,荆棘破,4,,,2,,15,"PartyDPS(MWLev(603),4)*1.5/3",,,,,,,,WeaponType=9,,2,,1,,,,,300,,1500,,,,,,,,,,,15000,1000,,,1000,,,,,,,2,,,,"AddEffect(602,50)",,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill03,skill01_bow_prest01,reff_x_skill03_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill03,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
604,无影破,4,,,2,,7,"PartyDPS(MWLev(604),4)*1.5/3",,,,,,,,WeaponType=9,,2,,1,,,,,300,,1500,,,,,,,,,,,15000,1000,,,1000,,,,,,,2,,,,"AddEffect(603,(SelfActorDPS*1/5+1))",,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill04,skill01_bow_prest01,reff_x_skill04_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill04,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
605,灭魂破,4,,,2,,25,"PartyDPS(MWLev(605),4)*1.5*2/3",,,,,,,,WeaponType=9,,1,,1,,,,3,300,200,0,,,,,,,,,,,3000,1000,,,1000,,,,,,,2,,,,,,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill05,skill01_bow_prest01,reff_x_skill05_pre,,,skill01_pre,eff_x_skill01_pre,,,,,skill01_bow,,,,eff_x_skill05,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_water,,,1,,
611,仙禽初鸣,4,,,2,,5,"PartyDPS(MWLev(611),4)*1.5/3*0.85",,,,,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,2500,1000,,1000,1000,,,,,,,3,,,,,,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_skill_xskill06,skill06_prest,,,,skill06_pre,eff_x_skill06_pre,,,,,skill06_gun,eff_x_skill06_gun,,,eff_x_skill06,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
612,蛇蝎毒心,4,,,2,,5,"PartyDPS(MWLev(612),4)*2/3*0.85",,,,,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,6000,1000,,1000,1000,,,,,,,3,,,,"AddEffect(604,-(SelfActorDPS*2/3+1))",,600,,,ic_skill_xskill07,skill06_prest,,,,skill07_pre,eff_x_skill07_pre,,,,,skill06_gun,eff_x_skill07_gun,,,eff_x_skill07,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
613,熊击虎扑,4,,,2,,10,"PartyDPS(MWLev(613),4)*1/3*0.85",,,,,,,,WeaponType=10,,1,,1,,,,,300,,,,,,,,,,,,,15000,1000,,,1000,,,,,,,3,,,,AddEffect(605),,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_skill_xskill08,skill06_prest,,,,skill08_pre,eff_x_skill08_pre,,,,,skill06_gun,eff_x_skill08_gun,,,eff_x_skill08,1,400;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_poison,,,1,,
